Пол,Фамилия,Имя,Отчество
0,Лавриненко,Светлана,Егоровна
0,Солодкина,Анастасия,Эдуардовна
0,Курилкина,Валентина,Андреевна
0,Толоконина,Римма,Ивановна
0,Сударушкина,Евгения,Валентиновна
0,Проничева,Элина,Робертовна
0,Сивкова,Татьяна,Олеговна
0,Барда,Полина,Григорьевна
0,Синегубова,Анастасия,Дамировна
0,Цыбульник,Ксения,Владимировна
0,Свирякина,Юлия,Артемовна
0,Баляева,Людмила,Викторовна
0,Абоносимова,Алиса,Егоровна
0,Бадикова,Олеся,Геннадьевна
0,Папорова,Ирина,Никитовна
0,Токумаева,Алиса,Константиновна
0,Моряшичева,Надежда,Ефимовна
0,Ватина,Ольга,Владиславовна
0,Окольнишникова,Инна,Денисовна
0,Букарева,Елизавета,Юрьевна
0,Бухтилова,Алиса,Филипповна
0,Дурляхова,Ангелина,Константиновна
0,Мусакова,Ангелина,Марселевна
0,Лесова,Валентина,Даниловна
0,Гренадерова,Оксана,Степановна
0,Грек,Ирина,Филипповна
0,Левшина,Эльмира,Михаиловна
0,Какунина,Анастасия,Дмитриевна
0,Варлашкина,Маргарита,Тимофеевна
0,Пиганова,Ксения,Геннадьевна
0,Немоляева,Мария,Григорьевна
0,Лаврущенко,Юлия,Игоревна
0,Двойник,Инна,Никитовна
0,Пучкина,Екатерина,Степановна
0,Компанеец,Лилия,Марселевна
0,Юренева,Ирина,Аркадьевна
0,Фроловская,Татьяна,Анатольевна
0,Краснозобова,Полина,Валерьевна
0,Шадрина,Эльмира,Станиславовна
0,Старосельцева,Кира,Даниловна
0,Курлюк,Алена,Антоновна
0,Какимжанова,Жанна,Анатольевна
0,Шишукова,Елизавета,Ильдаровна
0,Мирзаянова,Александра,Тимуровна
0,Кармазина,Яна,Ильдаровна
0,Марьян,Римма,Яновна
0,Атаманова,Любовь,Тимуровна
0,Благовещенская,Александра,Павловна
0,Звержховская,Раиса,Никитовна
0,Бужанинова,Кира,Вадимовна
0,Осинова,Ирина,Валерьевна
0,Рунова,Полина,Михаиловна
0,Смиренкина,Людмила,Альбертовна
0,Вечеслова,Анастасия,Анатольевна
0,Бадеева,Инна,Анатольевна
0,Подьячева,Елизавета,Федоровна
0,Петровчук,Ирина,Ильдаровна
0,Лындина,Лилия,Ильинична
0,Борщева,Татьяна,Глебовна
0,Хирина,Алина,Станиславовна
0,Муракаева,Лариса,Германовна
0,Болдарева,Анна,Борисовна
0,Устюхина,Римма,Романовна
0,Цетлина,Алена,Федоровна
0,Эзерина,Альбина,Григорьевна
0,Шафигуллина,Маргарита,Романовна
0,Чебодаева,Валентина,Владимировна
0,Золина,Маргарита,Степановна
0,Шихматова,Ольга,Ринатовна
0,Верзеина,Лариса,Романовна
0,Акимчина,Кира,Григорьевна
0,Катрич,Людмила,Кирилловна
0,Мокшанцева,Екатерина,Даниловна
0,Дубровкина,Анна,Дмитриевна
0,Ваганькова,Александра,Ильдаровна
0,Нужина,Элина,Валентиновна
0,Забавина,Надежда,Даниловна
0,Первакова,Александра,Анатольевна
0,Кривенцова,Римма,Станиславовна
0,Букейханова,Александра,Дмитриевна
0,Резяпкина,Алена,Филипповна
0,Ершина,Екатерина,Константиновна
0,Шабанова,Светлана,Эдуардовна
0,Галиулина,Анастасия,Аркадьевна
0,Ржевская,Галина,Артемовна
0,Бехметова,Полина,Алексеевна
0,Естифеева,Алла,Радиковна
0,Смельняк,Людмила,Рамилевна
0,Тишанина,Алена,Максимовна
0,Питева,Анна,Маратовна
0,Кино,Альбина,Михаиловна
0,Насибулина,Екатерина,Александровна
0,Людоговская,Антонина,Тимофеевна
0,Конобеева,Елена,Александровна
0,Мигачева,Александра,Вячеславовна
0,Приданцева,Альбина,Антоновна
0,Ревякина,Елена,Валентиновна
0,Ишутина,Алиса,Семеновна
0,Ашлапова,Олеся,Станиславовна
0,Семеница,Диана,Алексеевна
0,Дедковская,Гульнара,Артуровна
0,Вафина,Валентина,Ильдаровна
0,Матина,Маргарита,Петровна
0,Фонина,Алена,Аркадьевна
